train/loss,step
,15698
0.272594153881073,15792
,15792
0.25021547079086304,15886
,15886
0.22581997513771057,15980
,15980
0.2258157730102539,16074
,16074
0.22833004593849182,16168
,16168
0.22917751967906952,16262
,16262
0.24784210324287415,16356
,16356
0.23170830309391022,16450
,16450
0.24153029918670654,16544
,16544
0.2446320503950119,16638
,16638
0.26156243681907654,16732
,16732
0.21724843978881836,16826
,16826
0.2584682106971741,16920
,16920
0.2431093454360962,17014
,17014
0.2420937716960907,17108
,17108
0.24498005211353302,17202
,17202
0.24737000465393066,17296
,17296
0.2271675169467926,17390
,17390
0.2623143196105957,17484
,17484
0.20853379368782043,17578
,17578
0.24665215611457825,17672
,17672
0.25497734546661377,17766
,17766
0.25378990173339844,17860
,17860
0.24290266633033752,17954
,17954
0.2075526863336563,18048
,18048
0.232994943857193,18142
,18142
0.2644883692264557,18236
,18236
0.2344667911529541,18330
,18330
0.22125716507434845,18424
,18424
0.2587633728981018,18518
,18518
0.23967976868152618,18612
,18612
0.2177368700504303,18706
,18706
0.25778713822364807,18800
,18800
0.24063444137573242,18894
,18894
0.23632392287254333,18988
,18988
0.249525785446167,19082
,19082
0.23612509667873383,19176
,19176
0.2419838011264801,19270
,19270
0.25805526971817017,19364
,19364
0.21992334723472595,19458
,19458
0.23696300387382507,19552
,19552
0.22289809584617615,19646
,19646
0.25882574915885925,19740
,19740
0.266177773475647,19834
,19834
0.23585866391658783,19928
,19928
0.2124961018562317,20022
,20022
0.2737475633621216,20116
,20116
0.2330549657344818,20210
,20210
0.22804459929466248,20304
,20304
0.23654107749462128,20398
,20398
0.2041473686695099,20492
,20492
0.2020552009344101,20586
,20586
0.2580740451812744,20680
,20680
0.2431230992078781,20774
,20774
0.2188326120376587,20868
,20868
0.2401067167520523,20962
,20962
0.1955513209104538,21056
,21056
0.2620292901992798,21150
,21150
0.2508540153503418,21244
,21244
0.24098385870456696,21338
,21338
0.2558186948299408,21432
,21432
0.22790922224521637,21526
,21526
0.230807363986969,21620
,21620
0.21633994579315186,21714
,21714
0.2150498330593109,21808
,21808
0.2232850193977356,21902
,21902
0.2480442225933075,21996
,21996
0.21975743770599365,22090
,22090
0.2560666799545288,22184
,22184
0.24299612641334534,22278
,22278
0.24120396375656128,22372
,22372
0.2255222201347351,22466
,22466
0.2756052315235138,22560
,22560
0.2554028630256653,22654
,22654
0.2486536204814911,22748
,22748
0.18966391682624817,22842
,22842
0.21216341853141785,22936
,22936
0.221440851688385,23030
,23030
0.21828189492225647,23124
,23124
0.2286381721496582,23218
,23218
0.22373059391975403,23312
,23312
0.23377849161624908,23406
,23406
0.23611405491828918,23500
,23500
0.2580941319465637,23594
,23594
0.23384667932987213,23688
,23688
0.230958491563797,23782
,23782
0.23487192392349243,23876
,23876
0.21278753876686096,23970
,23970
0.22508347034454346,24064
,24064
0.2044871598482132,24158
,24158
0.23986755311489105,24252
,24252
0.2280210554599762,24346
,24346
0.21963125467300415,24440
,24440
0.2201543152332306,24534
,24534
0.2487572580575943,24628
,24628
0.2290763407945633,24722
,24722
0.21313832700252533,24816
,24816
0.21040508151054382,24910
,24910
0.2415621280670166,25004
,25004
0.23996031284332275,25098
,25098
0.22135406732559204,25192
,25192
0.22777432203292847,25286
,25286
0.2115146368741989,25380
,25380
0.21276074647903442,25474
,25474
0.2161073386669159,25568
,25568
0.2064390480518341,25662
,25662
0.20463162660598755,25756
,25756
0.2416916936635971,25850
,25850
0.22128310799598694,25944
,25944
0.19774022698402405,26038
,26038
0.21347641944885254,26132
,26132
0.21173234283924103,26226
,26226
0.2127499133348465,26320
,26320
0.2308986634016037,26414
,26414
0.2362442910671234,26508
,26508
0.2510957717895508,26602
,26602
0.24734866619110107,26696
,26696
0.22001731395721436,26790
,26790
0.2328154593706131,26884
,26884
0.20730865001678467,26978
,26978
0.20034490525722504,27072
,27072
0.2505526840686798,27166
,27166
0.2252364158630371,27260
,27260
0.1935727298259735,27354
,27354
0.2233961522579193,27448
,27448
0.2392413318157196,27542
,27542
0.21818344295024872,27636
,27636
0.2166878581047058,27730
,27730
0.20077943801879883,27824
,27824
0.22874554991722107,27918
,27918
0.21829599142074585,28012
,28012
0.23210981488227844,28106
,28106
0.2090137004852295,28200
,28200
0.25336509943008423,28294
,28294
0.19963420927524567,28388
,28388
0.2515681982040405,28482
,28482
0.24710044264793396,28576
,28576
0.22352567315101624,28670
,28670
0.2131308913230896,28764
,28764
0.2345459908246994,28858
,28858
0.214268758893013,28952
,28952
0.22421732544898987,29046
,29046
0.2044307142496109,29140
,29140
0.21830910444259644,29234
,29234
0.24834129214286804,29328
,29328
0.2163143754005432,29422
,29422
0.21055923402309418,29516
,29516
0.19595575332641602,29610
,29610
0.22467872500419617,29704
,29704
0.2052111178636551,29798
,29798
0.21442854404449463,29892
,29892
0.22845448553562164,29986
,29986
0.2072397917509079,30080
,30080
0.2174462080001831,30174
,30174
0.2176758348941803,30268
,30268
0.21704266965389252,30362
,30362
0.21344679594039917,30456
,30456
0.20614047348499298,30550
,30550
0.23627334833145142,30644
,30644
0.20710939168930054,30738
,30738
0.24199341237545013,30832
,30832
0.20149275660514832,30926
,30926
0.24569758772850037,31020
,31020
0.23221665620803833,31114
,31114
0.22841580212116241,31208
,31208
0.220546156167984,31302
,31302
0.21107739210128784,31396
,31396
0.20313796401023865,31490
,31490
0.2680138647556305,31584
,31584
0.215239018201828,31678
,31678
0.23299777507781982,31772
,31772
0.21964716911315918,31866
,31866
0.21975313127040863,31960
,31960
0.21075519919395447,32054
,32054
0.20135414600372314,32148
,32148
0.23195050656795502,32242
,32242
0.2289409041404724,32336
,32336
0.19124695658683777,32430
,32430
0.2422911524772644,32524
,32524
0.19853463768959045,32618
,32618
0.22414259612560272,32712
,32712
0.2108970731496811,32806
,32806
0.2159024477005005,32900
,32900
0.2042200118303299,32994
,32994
0.21379025280475616,33088
,33088
0.22606368362903595,33182
,33182
0.23330345749855042,33276
,33276
0.1807306706905365,33370
,33370
0.2230803221464157,33464
,33464
0.19855636358261108,33558
,33558
0.21805262565612793,33652
,33652
0.2227659970521927,33746
,33746
0.2196073681116104,33840
,33840
0.1971903145313263,33934
,33934
0.23867447674274445,34028
,34028
0.2126772403717041,34122
,34122
0.2109062224626541,34216
,34216
0.21477565169334412,34310
,34310
0.19283635914325714,34404
,34404
0.21453532576560974,34498
,34498
0.2135276347398758,34592
,34592
0.2055867612361908,34686
,34686
0.20707616209983826,34780
,34780
0.21029132604599,34874
,34874
0.23557862639427185,34968
,34968
0.19487512111663818,35062
,35062
0.19453847408294678,35156
,35156
0.22561880946159363,35250
,35250
0.2140192687511444,35344
,35344
0.17298027873039246,35438
,35438
0.23013463616371155,35532
,35532
0.17480376362800598,35626
,35626
0.1914774477481842,35720
,35720
0.20327310264110565,35814
,35814
0.21708431839942932,35908
,35908
0.21008895337581635,36002
,36002
0.17699046432971954,36096
,36096
0.22529779374599457,36190
,36190
0.1898200809955597,36284
,36284
0.19766342639923096,36378
,36378
0.20529837906360626,36472
,36472
0.22794748842716217,36566
,36566
0.20390765368938446,36660
,36660
0.2089754045009613,36754
,36754
0.2167457640171051,36848
,36848
0.20453065633773804,36942
,36942
0.20856304466724396,37036
,37036
0.1926477700471878,37130
,37130
0.19685833156108856,37224
,37224
0.21398067474365234,37318
,37318
0.2215167135000229,37412
,37412
0.2171778678894043,37506
,37506
